tsne_x,tsne_y,label_mood,player_id
26.652903,21.216429,2,172A62AD-9B69-33E2-1551-9526879D80AC
35.859203,-19.900879,0,172A62AD-9B69-33E2-1551-9526879D80AC
35.45724,-19.81856,0,172A62AD-9B69-33E2-1551-9526879D80AC
35.232765,-19.759758,0,172A62AD-9B69-33E2-1551-9526879D80AC
34.005486,-19.467688,2,172A62AD-9B69-33E2-1551-9526879D80AC
-0.54416305,7.8507133,2,172A62AD-9B69-33E2-1551-9526879D80AC
-0.45976153,7.793826,2,172A62AD-9B69-33E2-1551-9526879D80AC
9.5934725,1.8403517,2,172A62AD-9B69-33E2-1551-9526879D80AC
9.776992,1.7616451,2,172A62AD-9B69-33E2-1551-9526879D80AC
11.556778,0.99900544,2,172A62AD-9B69-33E2-1551-9526879D80AC
11.648061,0.95505804,2,172A62AD-9B69-33E2-1551-9526879D80AC
12.460122,0.66512495,1,172A62AD-9B69-33E2-1551-9526879D80AC
-37.008053,-5.514846,1,172A62AD-9B69-33E2-1551-9526879D80AC
7.3164263,-32.25346,1,172A62AD-9B69-33E2-1551-9526879D80AC
49.841328,6.955882,1,172A62AD-9B69-33E2-1551-9526879D80AC
-10.832434,-11.835448,1,172A62AD-9B69-33E2-1551-9526879D80AC
-11.196337,-11.966373,1,172A62AD-9B69-33E2-1551-9526879D80AC
-12.214157,-12.391636,1,172A62AD-9B69-33E2-1551-9526879D80AC
-12.5398245,-12.501675,1,172A62AD-9B69-33E2-1551-9526879D80AC
-12.75443,21.019981,2,1F6A56CA-9C73-442F-2682-BB69E4B03AB2
-13.027291,21.156824,2,1F6A56CA-9C73-442F-2682-BB69E4B03AB2
-14.127502,21.430485,2,1F6A56CA-9C73-442F-2682-BB69E4B03AB2
-14.899409,21.786673,2,1F6A56CA-9C73-442F-2682-BB69E4B03AB2
-15.405683,21.943007,2,1F6A56CA-9C73-442F-2682-BB69E4B03AB2
-15.631982,22.017527,2,1F6A56CA-9C73-442F-2682-BB69E4B03AB2
16.586866,-18.8425,0,1F6A56CA-9C73-442F-2682-BB69E4B03AB2
16.746317,-18.820347,0,1F6A56CA-9C73-442F-2682-BB69E4B03AB2
18.335333,-18.624413,0,1F6A56CA-9C73-442F-2682-BB69E4B03AB2
18.709137,-18.64167,0,1F6A56CA-9C73-442F-2682-BB69E4B03AB2
56.682022,-5.7469625,2,1F6A56CA-9C73-442F-2682-BB69E4B03AB2
56.734795,-5.944995,2,1F6A56CA-9C73-442F-2682-BB69E4B03AB2
56.962925,-6.577917,2,1F6A56CA-9C73-442F-2682-BB69E4B03AB2
60.865387,-11.011369,2,1F6A56CA-9C73-442F-2682-BB69E4B03AB2
75.58053,-9.3058815,0,1F6A56CA-9C73-442F-2682-BB69E4B03AB2
7.1354876,-49.52567,0,1F6A56CA-9C73-442F-2682-BB69E4B03AB2
8.129244,-49.20936,0,1F6A56CA-9C73-442F-2682-BB69E4B03AB2
8.87601,-48.913517,1,1F6A56CA-9C73-442F-2682-BB69E4B03AB2
38.79073,-2.8315756,2,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
38.863857,-2.8078887,2,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
40.466934,-2.5756927,2,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
40.762848,-2.5037475,2,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
41.004753,-2.4595175,2,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
51.996655,6.9833403,2,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
10.525087,-44.77018,2,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
10.147938,-44.64298,2,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
10.040254,-44.619392,2,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
1.7068119,5.530541,2,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
1.5924304,5.6736937,2,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
1.0270946,6.9308453,2,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
-31.326292,4.3015985,1,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
-31.02677,4.3261805,1,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
-30.507116,4.3015833,1,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
-33.2363,13.491049,1,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
-33.1963,13.912625,1,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
-31.492847,13.9460125,1,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
-35.84795,-5.303961,1,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
-36.031773,-5.3757987,1,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
13.262143,-34.969154,1,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
46.32091,-7.6820064,1,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
46.453632,-7.606699,1,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
47.226864,-6.9005966,1,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
47.407227,-6.921405,1,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
47.96892,-7.315506,1,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
78.39952,1.7299458,1,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
78.48015,1.9225619,1,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
21.332453,-27.065157,1,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
21.325788,-27.082449,1,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
1.9917008,-36.491825,1,1FA97947-2FB7-D626-8CD3-2426BEEE97D1
